OlcumTarihi,BolgeId,OlcumDegeri,BolgeAdi,GazId,GazAdi
2010-05-20,7,34,BAYRAKLI,1,PM10
2010-05-20,7,7,BAYRAKLI,2,SO2
2010-05-21,4,34,KARSIYAKA,1,PM10
2010-05-21,4,10,KARSIYAKA,2,SO2
2010-05-21,5,30,SIRINYER,1,PM10
2010-05-21,7,44,BAYRAKLI,1,PM10
2010-05-21,7,8,BAYRAKLI,2,SO2
2010-05-22,4,20,KARSIYAKA,1,PM10
2010-05-22,3,28,GUZELYALI,1,PM10
2010-05-22,2,16,BORNOVA,1,PM10
2010-05-22,2,0,BORNOVA,2,SO2
2010-05-22,5,22,SIRINYER,1,PM10
2010-05-22,6,21,CIGLI,1,PM10
2010-05-22,7,24,BAYRAKLI,1,PM10
2010-05-23,2,7,BORNOVA,1,PM10
2010-05-23,5,1,SIRINYER,2,SO2
2010-05-23,6,26,CIGLI,2,SO2
2010-05-23,7,40,BAYRAKLI,1,PM10
2010-05-24,7,40,BAYRAKLI,1,PM10
2010-05-24,7,6,BAYRAKLI,2,SO2
2010-05-25,5,1,SIRINYER,2,SO2
2010-05-25,7,37,BAYRAKLI,2,SO2
2010-05-26,7,55,BAYRAKLI,1,PM10
2010-05-26,7,15,BAYRAKLI,2,SO2
2010-05-27,6,43,CIGLI,2,SO2
2010-05-27,7,70,BAYRAKLI,1,PM10
2010-05-28,6,38,CIGLI,2,SO2
2010-05-28,7,22,BAYRAKLI,2,SO2
2010-05-29,6,41,CIGLI,2,SO2
2010-05-29,7,65,BAYRAKLI,1,PM10
2010-05-29,7,20,BAYRAKLI,2,SO2
2010-05-30,7,58,BAYRAKLI,1,PM10
2010-06-01,4,33,KARSIYAKA,1,PM10
2010-06-01,2,73,BORNOVA,1,PM10
2010-06-02,2,40,BORNOVA,1,PM10
2010-06-02,1,25,ALSANCAK,1,PM10
2010-06-02,6,29,CIGLI,2,SO2
2010-06-02,7,41,BAYRAKLI,1,PM10
2010-06-02,7,10,BAYRAKLI,2,SO2
2010-06-02,2,11,BORNOVA,2,SO2
2010-06-03,1,19,ALSANCAK,2,SO2
2010-06-03,2,18,BORNOVA,2,SO2
2010-06-03,6,29,CIGLI,1,PM10
2010-06-04,3,34,GUZELYALI,1,PM10
2010-06-04,5,28,SIRINYER,1,PM10
2010-06-04,6,21,CIGLI,2,SO2
2010-06-05,7,55,BAYRAKLI,1,PM10
2010-06-06,6,18,CIGLI,2,SO2
2010-06-07,1,18,ALSANCAK,1,PM10
2010-06-07,2,29,BORNOVA,1,PM10
2010-06-07,3,25,GUZELYALI,1,PM10
2010-06-07,4,18,KARSIYAKA,1,PM10
2010-06-07,5,12,SIRINYER,2,SO2
2010-06-07,6,16,CIGLI,1,PM10
2010-06-07,7,22,BAYRAKLI,1,PM10
2010-06-08,1,1,ALSANCAK,2,SO2
2010-06-08,4,30,KARSIYAKA,1,PM10
2010-06-08,5,36,SIRINYER,1,PM10
2010-06-08,5,13,SIRINYER,2,SO2
2010-06-08,6,30,CIGLI,2,SO2
2010-06-08,7,45,BAYRAKLI,1,PM10
2010-06-09,6,33,CIGLI,1,PM10
2010-06-09,7,47,BAYRAKLI,1,PM10
2010-06-10,6,22,CIGLI,2,SO2
2010-06-11,2,96,BORNOVA,1,PM10
2010-06-11,2,33,BORNOVA,2,SO2
2010-06-11,4,24,KARSIYAKA,1,PM10
2010-06-11,5,35,SIRINYER,1,PM10
2010-06-11,6,66,CIGLI,1,PM10
2010-06-11,7,30,BAYRAKLI,1,PM10
2010-06-12,2,37,BORNOVA,2,SO2
2010-06-12,6,28,CIGLI,2,SO2
2010-06-13,1,38,ALSANCAK,1,PM10
2010-06-13,3,56,GUZELYALI,1,PM10
2010-06-13,4,18,KARSIYAKA,2,SO2
2010-06-13,5,54,SIRINYER,1,PM10
2010-06-13,7,19,BAYRAKLI,2,SO2
2010-06-14,2,40,BORNOVA,2,SO2
2010-06-14,6,31,CIGLI,2,SO2
2010-06-15,2,67,BORNOVA,1,PM10
2010-06-15,3,59,GUZELYALI,1,PM10
2010-06-15,6,57,CIGLI,1,PM10
2010-06-15,6,34,CIGLI,2,SO2
2010-06-15,7,21,BAYRAKLI,2,SO2
2010-06-16,2,81,BORNOVA,1,PM10
2010-06-16,2,39,BORNOVA,2,SO2
2010-06-16,4,25,KARSIYAKA,2,SO2
2010-06-16,5,73,SIRINYER,1,PM10
2010-06-16,6,70,CIGLI,1,PM10
2010-06-16,7,80,BAYRAKLI,1,PM10
2010-06-17,1,58,ALSANCAK,1,PM10
2010-06-17,2,43,BORNOVA,2,SO2
2010-06-17,3,74,GUZELYALI,1,PM10
2010-06-17,4,74,KARSIYAKA,2,SO2
2010-06-17,6,69,CIGLI,1,PM10
2010-06-17,6,24,CIGLI,2,SO2
2010-06-18,3,58,GUZELYALI,1,PM10
2010-06-18,4,51,KARSIYAKA,2,SO2
2010-06-19,7,56,BAYRAKLI,1,PM10
2010-06-19,7,3,BAYRAKLI,2,SO2
2010-06-19,2,52,BORNOVA,1,PM10
2010-06-19,2,34,BORNOVA,2,SO2
2010-06-19,4,44,KARSIYAKA,2,SO2
2010-06-20,5,55,SIRINYER,1,PM10
2010-06-20,1,47,ALSANCAK,1,PM10
2010-06-20,3,64,GUZELYALI,1,PM10
2010-06-20,4,48,KARSIYAKA,1,PM10
2010-06-20,4,39,KARSIYAKA,2,SO2
2010-06-21,5,48,SIRINYER,1,PM10
2010-06-21,6,41,CIGLI,1,PM10
2010-06-21,7,52,BAYRAKLI,1,PM10
2010-06-21,1,37,ALSANCAK,1,PM10
2010-06-21,1,3,ALSANCAK,2,SO2
2010-06-22,4,36,KARSIYAKA,2,SO2
2010-06-22,6,26,CIGLI,1,PM10
2010-06-22,7,38,BAYRAKLI,1,PM10
2010-06-23,5,17,SIRINYER,1,PM10
2010-06-23,6,17,CIGLI,1,PM10
2010-06-23,7,3,BAYRAKLI,2,SO2
2010-06-24,2,24,BORNOVA,2,SO2
2010-06-24,5,27,SIRINYER,1,PM10
2010-06-24,7,43,BAYRAKLI,1,PM10
2010-06-25,2,32,BORNOVA,1,PM10
2010-06-25,6,17,CIGLI,1,PM10
2010-06-26,1,33,ALSANCAK,1,PM10
2010-06-26,5,34,SIRINYER,1,PM10
2010-06-26,6,27,CIGLI,2,SO2
2010-06-27,3,38,GUZELYALI,1,PM10
2010-06-27,6,27,CIGLI,1,PM10
2010-06-28,6,31,CIGLI,1,PM10
2010-06-28,6,47,CIGLI,2,SO2
2010-06-29,2,39,BORNOVA,1,PM10
2010-06-29,4,37,KARSIYAKA,1,PM10
2010-06-29,6,30,CIGLI,1,PM10
2010-07-01,2,43,BORNOVA,1,PM10
2010-07-01,2,42,BORNOVA,2,SO2
2010-07-01,6,32,CIGLI,1,PM10
2010-07-01,7,5,BAYRAKLI,2,SO2
2010-07-02,6,46,CIGLI,1,PM10
2010-07-03,4,49,KARSIYAKA,1,PM10
2010-07-03,2,38,BORNOVA,2,SO2
2010-07-03,6,50,CIGLI,1,PM10
2010-07-03,7,83,BAYRAKLI,1,PM10
2010-07-04,4,41,KARSIYAKA,2,SO2
2010-07-04,7,71,BAYRAKLI,1,PM10
2010-07-05,7,43,BAYRAKLI,1,PM10
2010-07-05,7,4,BAYRAKLI,2,SO2
2010-07-06,6,33,CIGLI,2,SO2
2010-07-06,7,31,BAYRAKLI,1,PM10
2010-07-06,7,9,BAYRAKLI,2,SO2
2010-07-07,7,35,BAYRAKLI,1,PM10
2010-07-07,7,11,BAYRAKLI,2,SO2
2010-07-08,4,0,KARSIYAKA,1,PM10
2010-07-08,4,0,KARSIYAKA,2,SO2
2010-07-08,1,21,ALSANCAK,2,SO2
2010-07-09,5,0,SIRINYER,2,SO2
2010-07-10,4,22,KARSIYAKA,1,PM10
2010-07-10,4,1,KARSIYAKA,2,SO2
2010-07-10,3,40,GUZELYALI,1,PM10
2010-07-10,2,21,BORNOVA,1,PM10
2010-07-10,2,28,BORNOVA,2,SO2
2010-07-10,1,23,ALSANCAK,1,PM10
2010-07-10,5,25,SIRINYER,1,PM10
2010-07-10,6,20,CIGLI,1,PM10
2010-07-11,4,4,KARSIYAKA,2,SO2
2010-07-11,3,10,GUZELYALI,2,SO2
2010-07-11,6,87,CIGLI,2,SO2
2010-07-12,3,0,GUZELYALI,1,PM10
2010-07-12,1,0,ALSANCAK,1,PM10
2010-07-12,7,0,BAYRAKLI,2,SO2
2010-07-13,6,29,CIGLI,2,SO2
2010-07-13,7,49,BAYRAKLI,1,PM10
2010-07-13,7,8,BAYRAKLI,2,SO2
2010-07-14,1,27,ALSANCAK,2,SO2
2010-07-15,1,31,ALSANCAK,2,SO2
2010-07-15,3,49,GUZELYALI,1,PM10
2010-07-17,5,0,SIRINYER,1,PM10
2010-07-18,1,28,ALSANCAK,2,SO2
2010-07-19,7,74,BAYRAKLI,1,PM10
2010-07-20,7,9,BAYRAKLI,2,SO2
2010-07-20,1,24,ALSANCAK,2,SO2
2010-07-21,2,35,BORNOVA,2,SO2
2010-07-21,1,29,ALSANCAK,1,PM10
2010-07-22,1,23,ALSANCAK,2,SO2
2010-07-23,1,25,ALSANCAK,2,SO2
2010-07-23,6,45,CIGLI,2,SO2
2010-07-24,4,57,KARSIYAKA,1,PM10
2010-07-24,3,71,GUZELYALI,1,PM10
2010-07-24,1,22,ALSANCAK,2,SO2
2010-07-25,4,61,KARSIYAKA,1,PM10
2010-07-25,3,65,GUZELYALI,1,PM10
2010-07-26,1,41,ALSANCAK,1,PM10
2010-07-26,6,14,CIGLI,2,SO2
2010-07-27,6,35,CIGLI,1,PM10
2010-07-27,6,8,CIGLI,2,SO2
2010-07-27,7,51,BAYRAKLI,1,PM10
2010-07-28,7,36,BAYRAKLI,1,PM10
2010-07-30,3,0,GUZELYALI,2,SO2
2010-07-30,6,42,CIGLI,1,PM10
2010-07-30,6,15,CIGLI,2,SO2
2010-07-31,2,58,BORNOVA,1,PM10
2010-08-01,6,12,CIGLI,2,SO2
2010-08-02,3,9,GUZELYALI,2,SO2
2010-08-02,1,42,ALSANCAK,1,PM10
2010-08-02,2,68,BORNOVA,1,PM10
2010-08-02,4,54,KARSIYAKA,1,PM10
2010-08-02,6,63,CIGLI,1,PM10
2010-08-03,2,71,BORNOVA,1,PM10
2010-08-03,2,27,BORNOVA,2,SO2
2010-08-03,5,68,SIRINYER,1,PM10
2010-08-03,6,60,CIGLI,1,PM10
2010-08-04,4,70,KARSIYAKA,1,PM10
2010-08-04,3,89,GUZELYALI,1,PM10
2010-08-04,2,87,BORNOVA,1,PM10
2010-08-04,1,60,ALSANCAK,1,PM10
2010-08-04,5,77,SIRINYER,1,PM10
2010-08-04,6,71,CIGLI,1,PM10
2010-08-04,7,104,BAYRAKLI,1,PM10
2010-08-05,1,20,ALSANCAK,2,SO2
2010-08-05,6,62,CIGLI,1,PM10
2010-08-05,6,1,CIGLI,2,SO2
2010-08-06,4,74,KARSIYAKA,1,PM10
2010-08-06,3,85,GUZELYALI,1,PM10
2010-08-06,2,64,BORNOVA,1,PM10
2010-08-06,1,29,ALSANCAK,2,SO2
2010-08-06,7,79,BAYRAKLI,1,PM10
2010-08-07,7,78,BAYRAKLI,1,PM10
2010-08-08,7,69,BAYRAKLI,1,PM10
2010-08-08,7,7,BAYRAKLI,2,SO2
2010-08-09,4,0,KARSIYAKA,1,PM10
2010-08-09,7,75,BAYRAKLI,1,PM10
2010-08-10,3,76,GUZELYALI,1,PM10
2010-08-10,2,63,BORNOVA,1,PM10
2010-08-10,6,56,CIGLI,1,PM10
2010-08-10,7,67,BAYRAKLI,1,PM10
2010-08-11,3,78,GUZELYALI,1,PM10
2010-08-11,5,66,SIRINYER,1,PM10
2010-08-12,3,79,GUZELYALI,1,PM10
2010-08-12,2,89,BORNOVA,1,PM10
2010-08-12,5,70,SIRINYER,1,PM10
2010-08-12,7,107,BAYRAKLI,1,PM10
2010-08-13,7,88,BAYRAKLI,1,PM10
2010-08-13,7,10,BAYRAKLI,2,SO2
2010-08-14,7,96,BAYRAKLI,1,PM10
2010-08-17,2,80,BORNOVA,1,PM10
2010-08-17,7,139,BAYRAKLI,1,PM10
2010-08-18,7,114,BAYRAKLI,1,PM10
2010-08-19,6,24,CIGLI,2,SO2
2010-08-19,7,62,BAYRAKLI,1,PM10
2010-08-20,1,17,ALSANCAK,2,SO2
2010-08-21,6,74,CIGLI,1,PM10
2010-08-21,7,88,BAYRAKLI,1,PM10
2010-08-23,4,5,KARSIYAKA,2,SO2
2010-08-24,7,54,BAYRAKLI,1,PM10
2010-08-26,6,16,CIGLI,2,SO2
2010-08-27,3,47,GUZELYALI,1,PM10
2010-08-29,3,0,GUZELYALI,1,PM10
2010-08-29,5,0,SIRINYER,1,PM10
2010-08-29,5,0,SIRINYER,2,SO2
2010-08-29,7,12,BAYRAKLI,2,SO2
2010-09-02,7,37,BAYRAKLI,1,PM10
2010-09-02,7,5,BAYRAKLI,2,SO2
2010-09-03,7,47,BAYRAKLI,1,PM10
2010-09-04,7,56,BAYRAKLI,1,PM10
2010-09-06,7,42,BAYRAKLI,1,PM10
2010-09-07,7,41,BAYRAKLI,1,PM10
2010-09-08,7,39,BAYRAKLI,1,PM10
2010-09-13,7,32,BAYRAKLI,1,PM10
2010-09-17,3,42,GUZELYALI,1,PM10
2010-09-17,2,66,BORNOVA,1,PM10
2010-09-20,7,89,BAYRAKLI,1,PM10
2010-09-21,5,59,SIRINYER,1,PM10
2010-09-22,3,45,GUZELYALI,1,PM10
2010-09-22,5,41,SIRINYER,1,PM10
2010-09-23,2,2,BORNOVA,2,SO2
2010-09-24,3,61,GUZELYALI,1,PM10
2010-09-25,2,5,BORNOVA,2,SO2
2010-09-26,2,94,BORNOVA,1,PM10
2010-09-28,5,31,SIRINYER,1,PM10
2010-09-28,6,76,CIGLI,1,PM10
2010-10-03,2,26,BORNOVA,1,PM10
2010-10-03,7,33,BAYRAKLI,1,PM10
2010-10-04,2,24,BORNOVA,1,PM10
2010-10-04,7,25,BAYRAKLI,1,PM10
2010-10-08,4,16,KARSIYAKA,1,PM10
2010-10-10,6,0,CIGLI,1,PM10
2010-10-10,7,0,BAYRAKLI,2,SO2
2010-10-13,4,55,KARSIYAKA,1,PM10
2010-10-13,2,106,BORNOVA,1,PM10
2010-10-14,5,53,SIRINYER,1,PM10
2010-10-18,6,34,CIGLI,1,PM10
2010-10-18,6,11,CIGLI,2,SO2
2010-10-19,2,27,BORNOVA,1,PM10
2010-10-19,6,23,CIGLI,1,PM10
2010-10-22,2,20,BORNOVA,1,PM10
2010-10-23,2,22,BORNOVA,1,PM10
2010-10-24,6,37,CIGLI,1,PM10
2010-10-25,7,103,BAYRAKLI,1,PM10
2010-10-26,7,51,BAYRAKLI,1,PM10
2010-10-27,6,40,CIGLI,2,SO2
2010-10-28,6,16,CIGLI,1,PM10
2010-10-28,6,0,CIGLI,2,SO2
2010-10-28,7,19,BAYRAKLI,1,PM10
2010-10-29,6,7,CIGLI,1,PM10
2010-10-29,7,8,BAYRAKLI,1,PM10
2010-10-30,5,30,SIRINYER,1,PM10
2010-10-30,7,25,BAYRAKLI,1,PM10
2010-11-01,5,112,SIRINYER,1,PM10
2010-11-01,7,0,BAYRAKLI,1,PM10
2010-11-03,4,127,KARSIYAKA,1,PM10
2010-11-03,7,173,BAYRAKLI,1,PM10
2010-11-04,7,38,BAYRAKLI,2,SO2
2010-11-04,7,125,BAYRAKLI,1,PM10
2010-11-05,6,107,CIGLI,1,PM10
2010-11-05,6,21,CIGLI,2,SO2
2010-11-05,7,141,BAYRAKLI,1,PM10
2010-11-05,7,25,BAYRAKLI,2,SO2
2010-11-06,5,135,SIRINYER,1,PM10
2010-11-06,7,174,BAYRAKLI,1,PM10
2010-11-07,7,138,BAYRAKLI,1,PM10
2010-11-07,7,31,BAYRAKLI,2,SO2
2010-11-07,3,94,GUZELYALI,2,SO2
2010-11-08,7,98,BAYRAKLI,1,PM10
2010-11-10,7,53,BAYRAKLI,1,PM10
2010-11-11,7,24,BAYRAKLI,2,SO2
2010-11-12,7,82,BAYRAKLI,1,PM10
2010-11-14,7,131,BAYRAKLI,1,PM10
2010-11-15,7,119,BAYRAKLI,1,PM10
2010-11-16,7,77,BAYRAKLI,1,PM10
2010-11-20,7,86,BAYRAKLI,1,PM10
2010-11-21,7,91,BAYRAKLI,1,PM10
2010-11-22,7,102,BAYRAKLI,1,PM10
2010-11-23,5,8,SIRINYER,1,PM10
2010-11-23,5,43,SIRINYER,2,SO2
2010-11-24,5,23,SIRINYER,2,SO2
2010-11-24,4,17,KARSIYAKA,1,PM10
2010-11-24,3,27,GUZELYALI,1,PM10
2010-11-26,7,21,BAYRAKLI,2,SO2
2010-11-27,7,46,BAYRAKLI,1,PM10
2010-11-30,7,18,BAYRAKLI,2,SO2
2010-12-02,7,87,BAYRAKLI,1,PM10
2010-12-02,7,40,BAYRAKLI,2,SO2
2010-12-04,7,63,BAYRAKLI,1,PM10
2010-12-05,7,16,BAYRAKLI,2,SO2
2010-12-06,7,34,BAYRAKLI,1,PM10
2010-12-07,7,109,BAYRAKLI,1,PM10
2010-12-08,7,176,BAYRAKLI,1,PM10
2010-12-08,7,69,BAYRAKLI,2,SO2
2010-12-09,7,92,BAYRAKLI,1,PM10
2010-12-09,7,58,BAYRAKLI,2,SO2
2010-12-11,4,11,KARSIYAKA,1,PM10
2010-12-11,6,9,CIGLI,1,PM10
2010-12-11,7,18,BAYRAKLI,1,PM10
2010-12-11,7,16,BAYRAKLI,2,SO2
2010-12-11,5,20,SIRINYER,1,PM10
2010-12-11,2,15,BORNOVA,1,PM10
2010-12-11,1,13,ALSANCAK,1,PM10
2010-12-11,3,22,GUZELYALI,1,PM10
2010-12-12,4,19,KARSIYAKA,2,SO2
2010-12-12,2,23,BORNOVA,1,PM10
2010-12-12,3,32,GUZELYALI,2,SO2
2010-12-13,3,57,GUZELYALI,1,PM10
2010-12-14,3,62,GUZELYALI,2,SO2
2010-12-14,6,75,CIGLI,1,PM10
2010-12-14,7,166,BAYRAKLI,1,PM10
2010-12-14,5,232,SIRINYER,1,PM10
2010-12-14,5,15,SIRINYER,2,SO2
2010-12-14,1,114,ALSANCAK,1,PM10
2010-12-15,7,100,BAYRAKLI,1,PM10
2010-12-15,7,35,BAYRAKLI,2,SO2
2010-12-15,5,148,SIRINYER,1,PM10
2010-12-16,7,90,BAYRAKLI,1,PM10
2010-12-16,7,28,BAYRAKLI,2,SO2
2010-12-17,7,68,BAYRAKLI,1,PM10
2010-12-17,6,2,CIGLI,2,SO2
2010-12-20,7,24,BAYRAKLI,2,SO2
2010-12-20,7,58,BAYRAKLI,1,PM10
2010-12-21,7,64,BAYRAKLI,1,PM10
2010-12-21,3,48,GUZELYALI,2,SO2
2010-12-22,5,74,SIRINYER,1,PM10
2010-12-22,1,78,ALSANCAK,1,PM10
2010-12-22,3,57,GUZELYALI,2,SO2
2010-12-22,7,132,BAYRAKLI,1,PM10
2010-12-23,5,80,SIRINYER,1,PM10
2010-12-23,6,79,CIGLI,1,PM10
2010-12-23,2,97,BORNOVA,1,PM10
2010-12-23,1,76,ALSANCAK,1,PM10
2010-12-23,3,43,GUZELYALI,2,SO2
2010-12-23,4,97,KARSIYAKA,1,PM10
2010-12-23,7,159,BAYRAKLI,1,PM10
2010-12-23,7,49,BAYRAKLI,2,SO2
2010-12-24,5,39,SIRINYER,2,SO2
2010-12-24,2,95,BORNOVA,1,PM10
2010-12-24,4,59,KARSIYAKA,1,PM10
2010-12-24,7,138,BAYRAKLI,1,PM10
2010-12-24,7,54,BAYRAKLI,2,SO2
2010-12-25,3,30,GUZELYALI,2,SO2
2010-12-26,2,50,BORNOVA,1,PM10
2010-12-26,3,38,GUZELYALI,2,SO2
2010-12-27,1,62,ALSANCAK,1,PM10
2010-12-28,1,67,ALSANCAK,1,PM10
2010-12-28,5,98,SIRINYER,1,PM10
2010-12-28,6,81,CIGLI,1,PM10
2010-12-28,7,106,BAYRAKLI,1,PM10
2010-12-29,4,7,KARSIYAKA,1,PM10
2010-12-30,4,6,KARSIYAKA,1,PM10
2010-12-30,4,28,KARSIYAKA,2,SO2
2010-12-30,3,64,GUZELYALI,2,SO2
2010-12-31,3,71,GUZELYALI,2,SO2
2010-12-31,6,44,CIGLI,1,PM10
2011-01-01,4,6,KARSIYAKA,1,PM10
2011-01-01,4,52,KARSIYAKA,2,SO2
2011-01-01,3,73,GUZELYALI,1,PM10
2011-01-01,3,107,GUZELYALI,2,SO2
2011-01-01,2,41,BORNOVA,1,PM10
2011-01-01,2,10,BORNOVA,2,SO2
2011-01-01,1,37,ALSANCAK,1,PM10
2011-01-01,1,8,ALSANCAK,2,SO2
2011-01-01,5,129,SIRINYER,1,PM10
2011-01-01,5,11,SIRINYER,2,SO2
2011-01-01,6,53,CIGLI,1,PM10
2011-01-01,6,10,CIGLI,2,SO2
2011-01-01,7,105,BAYRAKLI,1,PM10
2011-01-01,7,43,BAYRAKLI,2,SO2
2011-01-02,4,42,KARSIYAKA,2,SO2
2011-01-02,3,94,GUZELYALI,1,PM10
2011-01-02,3,131,GUZELYALI,2,SO2
2011-01-02,2,50,BORNOVA,1,PM10
2011-01-02,2,8,BORNOVA,2,SO2
2011-01-02,1,103,ALSANCAK,1,PM10
2011-01-02,1,11,ALSANCAK,2,SO2
2011-01-02,5,102,SIRINYER,1,PM10
2011-01-02,5,5,SIRINYER,2,SO2
2011-01-02,6,114,CIGLI,1,PM10
2011-01-02,6,16,CIGLI,2,SO2
2011-01-02,7,142,BAYRAKLI,1,PM10
2011-01-02,7,57,BAYRAKLI,2,SO2
2011-01-03,4,16,KARSIYAKA,2,SO2
2011-01-03,3,27,GUZELYALI,1,PM10
2011-01-03,3,19,GUZELYALI,2,SO2
2011-01-03,2,76,BORNOVA,1,PM10
2011-01-03,2,7,BORNOVA,2,SO2
2011-01-03,1,65,ALSANCAK,1,PM10
2011-01-03,1,9,ALSANCAK,2,SO2
2011-01-03,5,56,SIRINYER,1,PM10
2011-01-03,5,8,SIRINYER,2,SO2
2011-01-03,6,75,CIGLI,1,PM10
2011-01-03,6,9,CIGLI,2,SO2
2011-01-03,7,104,BAYRAKLI,1,PM10
2011-01-03,7,38,BAYRAKLI,2,SO2
2011-01-04,4,28,KARSIYAKA,2,SO2
2011-01-04,3,36,GUZELYALI,1,PM10
2011-01-04,3,40,GUZELYALI,2,SO2
2011-01-04,2,36,BORNOVA,1,PM10
2011-01-04,2,6,BORNOVA,2,SO2
2011-01-04,1,44,ALSANCAK,1,PM10
2011-01-04,5,49,SIRINYER,1,PM10
2011-01-04,6,46,CIGLI,1,PM10
2011-01-04,7,73,BAYRAKLI,1,PM10
2011-01-04,7,32,BAYRAKLI,2,SO2
2011-01-05,7,32,BAYRAKLI,2,SO2
2011-01-05,5,72,SIRINYER,1,PM10
2011-01-05,5,9,SIRINYER,2,SO2
2011-01-05,6,42,CIGLI,1,PM10
2011-01-05,6,10,CIGLI,2,SO2
2011-01-05,2,32,BORNOVA,1,PM10
2011-01-05,2,7,BORNOVA,2,SO2
2011-01-05,4,,KARSIYAKA,1,PM10
2011-01-05,1,45,ALSANCAK,1,PM10
2011-01-05,1,8,ALSANCAK,2,SO2
2011-01-05,4,,KARSIYAKA,2,SO2
2011-01-05,3,57,GUZELYALI,1,PM10
2011-01-05,3,33,GUZELYALI,2,SO2
2011-01-06,7,76,BAYRAKLI,1,PM10
2011-01-06,7,44,BAYRAKLI,2,SO2
2011-01-06,5,65,SIRINYER,1,PM10
2011-01-06,5,8,SIRINYER,2,SO2
2011-01-06,6,61,CIGLI,1,PM10
2011-01-06,6,11,CIGLI,2,SO2
2011-01-06,2,43,BORNOVA,1,PM10
2011-01-06,2,14,BORNOVA,2,SO2
2011-01-06,1,42,ALSANCAK,1,PM10
2011-01-06,1,9,ALSANCAK,2,SO2
2011-01-06,3,129,GUZELYALI,1,PM10
2011-01-06,3,68,GUZELYALI,2,SO2
2011-01-07,5,59,SIRINYER,1,PM10
2011-01-07,6,12,CIGLI,2,SO2
2011-01-07,7,88,BAYRAKLI,1,PM10
2011-01-07,7,46,BAYRAKLI,2,SO2
2011-01-07,1,35,ALSANCAK,1,PM10
2011-01-07,3,60,GUZELYALI,1,PM10
2011-01-07,3,57,GUZELYALI,2,SO2
2011-01-07,2,11,BORNOVA,2,SO2
2011-01-08,5,99,SIRINYER,1,PM10
2011-01-08,5,10,SIRINYER,2,SO2
2011-01-08,7,113,BAYRAKLI,1,PM10
2011-01-08,7,54,BAYRAKLI,2,SO2
2011-01-08,3,77,GUZELYALI,1,PM10
2011-01-08,3,55,GUZELYALI,2,SO2
2011-01-08,2,51,BORNOVA,1,PM10
2011-01-08,2,18,BORNOVA,2,SO2
2011-01-08,4,115,KARSIYAKA,1,PM10
2011-01-08,4,62,KARSIYAKA,2,SO2
2011-01-09,5,199,SIRINYER,1,PM10
2011-01-09,5,12,SIRINYER,2,SO2
2011-01-09,6,115,CIGLI,1,PM10
2011-01-09,7,168,BAYRAKLI,1,PM10
2011-01-09,7,78,BAYRAKLI,2,SO2
2011-01-09,1,128,ALSANCAK,1,PM10
2011-01-09,3,119,GUZELYALI,1,PM10
2011-01-09,3,61,GUZELYALI,2,SO2
2011-01-09,2,64,BORNOVA,1,PM10
2011-01-09,2,16,BORNOVA,2,SO2
2011-01-09,4,126,KARSIYAKA,1,PM10
2011-01-09,4,84,KARSIYAKA,2,SO2
2011-01-10,5,221,SIRINYER,1,PM10
2011-01-10,5,10,SIRINYER,2,SO2
2011-01-10,6,141,CIGLI,1,PM10
2011-01-10,7,253,BAYRAKLI,1,PM10
2011-01-10,7,103,BAYRAKLI,2,SO2
2011-01-10,1,166,ALSANCAK,1,PM10
2011-01-10,1,14,ALSANCAK,2,SO2
2011-01-10,4,176,KARSIYAKA,1,PM10
2011-01-10,4,60,KARSIYAKA,2,SO2
2011-01-10,3,128,GUZELYALI,1,PM10
2011-01-10,3,46,GUZELYALI,2,SO2
2011-01-10,2,97,BORNOVA,1,PM10
2011-01-10,2,,BORNOVA,2,SO2
2011-01-11,5,225,SIRINYER,1,PM10
2011-01-11,5,7,SIRINYER,2,SO2
2011-01-11,6,195,CIGLI,1,PM10
2011-01-11,7,238,BAYRAKLI,1,PM10
2011-01-11,7,91,BAYRAKLI,2,SO2
2011-01-11,1,188,ALSANCAK,1,PM10
2011-01-11,1,15,ALSANCAK,2,SO2
2011-01-11,4,147,KARSIYAKA,1,PM10
2011-01-11,4,75,KARSIYAKA,2,SO2
2011-01-11,3,151,GUZELYALI,1,PM10
2011-01-11,3,53,GUZELYALI,2,SO2
2011-01-11,2,73,BORNOVA,1,PM10
2011-01-12,5,150,SIRINYER,1,PM10
2011-01-12,6,140,CIGLI,1,PM10
2011-01-12,6,2,CIGLI,2,SO2
2011-01-12,7,227,BAYRAKLI,1,PM10
2011-01-12,7,88,BAYRAKLI,2,SO2
2011-01-12,4,125,KARSIYAKA,1,PM10
2011-01-12,4,32,KARSIYAKA,2,SO2
2011-01-12,3,94,GUZELYALI,1,PM10
2011-01-12,3,52,GUZELYALI,2,SO2
2011-01-12,2,98,BORNOVA,1,PM10
2011-01-12,1,113,ALSANCAK,1,PM10
2011-01-13,5,188,SIRINYER,1,PM10
2011-01-13,6,141,CIGLI,1,PM10
2011-01-13,6,13,CIGLI,2,SO2
2011-01-13,7,174,BAYRAKLI,1,PM10
2011-01-13,7,51,BAYRAKLI,2,SO2
2011-01-13,4,131,KARSIYAKA,1,PM10
2011-01-13,4,53,KARSIYAKA,2,SO2
2011-01-13,3,136,GUZELYALI,1,PM10
2011-01-13,3,71,GUZELYALI,2,SO2
2011-01-13,2,79,BORNOVA,1,PM10
2011-01-13,1,139,ALSANCAK,1,PM10
